"text id","sentence id","token id","score"
55,33,1,0.412
55,33,4,0.265
55,33,7,-0.294
55,33,8,0.433
55,33,13,0.182
55,33,17,0.303
55,34,16,0.457
55,35,3,0.029
55,35,20,0.032
55,35,33,0.167
55,36,9,0.147
55,36,12,0.273
55,36,17,-0.152
55,36,22,-0.03
55,36,23,0.543
55,36,37,0.206
55,37,5,-0.156
55,37,9,0.303
55,37,13,0.118
55,37,20,0.176
55,38,7,-0.429
55,38,15,0.03
55,39,8,0.618
55,39,16,0.25
55,40,2,-0.088
55,40,7,0.455
55,40,16,0.031
55,41,8,-0.152
55,41,16,-0.194
56,0,3,0.514
56,0,5,0.371
56,2,3,-0.394
56,2,4,-0.031
56,3,5,-0.156
56,8,11,-0.235
56,9,8,-0.125
56,9,10,0.412
56,10,12,0.412
56,10,15,0.219
56,10,44,-0.312
56,10,47,-0.206
56,10,48,0
56,10,49,-0.091
56,10,51,0.182
56,10,53,-0.088
56,11,1,0.083
56,11,22,-0.139
56,11,27,0.176
56,11,29,0.441
56,12,6,0.088
56,12,12,0.324
56,12,19,0.167
56,12,20,-0.121
56,12,30,0.452
56,13,9,0.147
56,13,26,0.529
56,14,26,0.156
56,15,7,0.061
56,15,8,0.083
56,15,14,-0.353
56,15,16,-0.121
56,15,39,0.265
56,16,0,0.364
56,16,16,0.235
56,16,18,0.059
56,16,20,0
56,16,25,0.235
56,16,39,-0.206
56,16,40,0.152
56,16,52,0.667
56,16,55,0.125
56,17,15,-0.156
56,17,42,-0.176
56,18,7,-0.059
56,19,14,0.2
56,19,19,0.147
56,20,3,0.129
56,20,6,-0.088
56,20,20,-0.121
56,21,7,0.412
56,21,8,-0.094
56,21,10,0.242
56,22,11,0.406
56,24,35,-0.091
56,24,46,0.133
56,26,6,-0.367
56,26,11,0
56,27,0,0.625
56,27,21,-0.353
56,27,35,0.065
56,27,44,0.469
56,28,9,0.242
56,29,4,0.3
56,29,8,0.485
56,29,12,0.031
56,29,14,0.059
56,29,15,0.438
56,31,10,-0.206
56,31,26,0.226
56,31,33,0.545
56,32,1,-0.235
56,32,5,0.062
56,32,25,-0.188
56,34,12,0.562
56,35,1,-0.088
56,36,12,0.265
56,36,13,0.028
56,37,2,0.324
56,40,12,0.125
56,41,4,-0.531
56,41,18,0.206
56,41,22,0.094
56,41,25,0.03
56,42,1,0.314
56,42,6,-0.324
56,42,8,0.375
56,42,10,-0.062
56,42,14,0.219
56,42,19,-0.333
56,43,11,0.273
56,43,17,0.455
56,44,19,0.094
56,44,25,-0.2
56,45,2,0.156
56,45,13,0.2
56,45,14,0.312
56,45,17,0.324
57,0,0,-0.226
57,0,3,-0.029
57,2,2,-0.257
57,2,7,0.361
57,2,20,0.273
57,3,17,-0.094
57,4,2,0.031
57,6,4,0.094
57,6,18,-0.25
57,7,0,-0.281
57,7,9,0.219
57,7,13,-0.265
57,7,24,0.278
57,7,35,0.257
57,7,42,-0.588
57,7,46,0
57,7,64,-0.121
57,8,5,-0.182
57,8,6,0.033
57,8,8,-0.2
57,9,1,-0.226
57,9,8,0.29
57,10,10,-0.3
57,11,11,0.156
57,12,14,0.182
57,13,1,0.455
57,14,9,-0.03
57,15,4,0.25
58,0,2,0
58,2,10,0.235
58,2,20,-0.441
58,3,5,0.091
58,3,13,-0.235
58,3,14,0.118
58,7,22,-0.182
58,8,10,-0.471
58,8,23,-0.152
58,9,5,-0.029
58,9,16,-0.486
58,9,20,0.182
58,10,9,0.03
58,10,15,-0.176
58,10,24,-0.176
58,10,26,-0.25
58,10,29,0.235
58,11,5,-0.029
58,11,11,-0.312
58,11,16,0.212
58,11,22,-0.156
58,11,23,0.235
58,11,38,-0.219
58,11,44,0.152
58,12,16,0.281
59,2,4,0.114
59,3,3,0.094
59,3,4,0.364
59,3,6,0.324
59,9,1,0.065
59,10,13,0.353
59,11,4,-0.303
59,17,1,0.543
59,17,3,-0.03
59,18,6,-0.182
59,18,13,0.121
59,18,17,-0.061
59,18,18,0
59,18,27,-0.406
59,20,19,0.353
59,20,22,0.265
59,21,2,0.182
59,21,24,-0.375
59,22,5,0.375
59,22,15,0.029
59,22,20,-0.088
59,22,21,0.257
59,24,27,-0.031
59,26,23,-0.182
59,27,4,0.515
59,27,7,-0.121
59,28,15,-0.219
59,29,4,0.576
59,30,6,-0.273
59,31,5,0.265
59,31,7,-0.382
59,31,10,0.286
59,31,19,0.375
59,31,25,0.125
59,33,9,0.235
59,33,18,-0.062
59,33,20,0.281
59,34,2,0.424
59,34,3,0.222
59,34,5,-0.114
59,34,7,0.062
59,34,12,0.233
59,37,7,0.029
59,37,23,-0.182
59,37,24,-0.176
59,38,14,-0.323
59,39,2,0.182
59,39,5,-0.286
59,39,8,0.686
59,42,5,-0.031
59,43,8,-0.182
59,44,21,0.333
59,47,5,0.229
59,47,14,0.182
59,47,30,-0.032
59,51,35,0.029
59,51,40,0.094
59,52,4,-0.091
59,54,3,-0.094
59,54,17,0.118
59,54,18,0.059
59,54,27,0.03
59,55,5,-0.273
59,56,23,0.273
59,56,28,-0.088
59,57,2,-0.455
59,58,20,0.194
59,58,21,0.031
59,58,26,0.588
59,59,5,-0.265
59,61,5,-0.147
59,61,6,0.118
59,61,16,0.303
59,61,19,-0.029
59,61,20,-0.367
59,62,3,-0.29
59,62,7,0.417
59,62,11,0
59,64,5,0.472
59,64,8,0.529
59,64,13,-0.029
59,64,23,0.059
59,64,32,0.375
59,65,10,0.333
59,65,18,0.257
59,65,23,-0.086
59,65,27,0.057
59,65,29,0.484
59,66,20,-0.121
59,67,4,-0.394
60,0,0,-0.212
60,0,21,0.088
60,4,6,0.171
60,5,23,0.242
60,5,34,-0.324
60,7,2,0.188
60,7,12,0.226
60,7,43,0.133
60,9,2,-0.121
60,12,11,0.273
60,13,7,0.529
60,14,11,0.235
60,14,15,0.032
60,16,8,-0.129
60,17,1,-0.412
60,17,3,0.286
60,17,27,0.706
60,17,28,0.281
60,17,31,0.029
60,18,4,0.029
60,18,8,0.543
60,18,11,-0.091
60,18,24,-0.625
60,19,5,-0.324
60,21,0,-0.029
60,21,6,0.194
60,21,13,0.344
60,21,17,0.2
60,22,3,0
60,22,13,0.429
60,23,6,-0.059
60,24,21,-0.091
60,26,4,-0.219
60,26,7,-0.091
60,26,25,-0.529
60,26,26,0.125
60,26,29,0.235
60,26,33,-0.031
60,27,1,-0.176
60,27,6,-0.129
60,27,13,0.343
60,27,27,-0.029
60,27,36,0.088
60,27,39,-0.091
60,28,3,-0.059
60,29,2,-0.147
60,30,1,-0.2
60,30,22,0.303
60,31,4,-0.353
60,31,5,0
60,31,15,0.111
60,31,24,-0.091
60,31,28,0.382
60,33,7,0.323
60,33,16,0.114
60,33,22,-0.061
60,33,27,0.147
60,34,4,-0.286
60,34,15,-0.125
60,34,20,0.394
60,34,28,-0.242
60,35,4,-0.333
60,35,11,0.118
60,36,9,-0.324
60,36,13,-0.147
60,36,25,0
60,37,2,-0.394
60,37,9,-0.091
60,37,12,0
60,38,3,-0.25
60,38,7,-0.543
60,38,16,-0.235
60,39,1,-0.161
60,40,1,-0.206
60,40,13,0.097
60,40,19,0.029
60,40,27,0
60,42,11,0.188
60,43,4,0.061
60,43,8,0.406
60,46,1,0.382
60,46,6,0.345
60,47,7,-0.286
60,47,14,0.375
60,48,6,0.303
60,49,2,0.278
60,49,5,-0.071
60,49,9,-0.03
60,49,11,-0.257
60,50,15,0.161
60,50,18,-0.312
60,51,7,-0.424
60,51,14,-0.361
60,51,16,-0.091
60,52,7,-0.03
60,52,11,0.212
60,53,17,-0.091
60,53,23,-0.486
60,54,9,-0.086
60,54,14,0.059
60,55,3,-0.371
60,55,10,-0.406
60,55,13,-0.438
60,55,14,-0.29
60,56,1,0.303
60,56,23,-0.029
60,57,12,-0.219
60,57,18,0.111
60,57,21,-0.188
60,57,26,0.206
60,58,7,-0.303
60,58,13,0.094
60,58,16,-0.533
60,59,5,-0.194
60,60,2,0.364
60,60,3,-0.206
60,62,10,-0.472
60,62,13,0
60,62,15,-0.062
60,62,16,0.029
60,62,18,-0.029
60,62,20,0.618
60,63,12,0.118
60,64,1,0.235
60,67,6,0.257
60,67,9,-0.343
60,68,6,-0.176
60,69,8,-0.156
60,70,2,-0.333
60,70,4,-0.143
60,70,18,-0.182
60,71,15,-0.03
60,71,29,-0.176
60,72,7,-0.188
61,0,1,-0.091
61,0,4,-0.455
61,2,10,-0.114
61,3,4,-0.469
61,3,9,-0.114
61,3,23,0.219
61,3,30,0.029
61,4,4,0.324
61,5,1,-0.303
61,5,4,-0.059
61,5,12,0.152
61,5,15,-0.324
61,5,18,-0.118
61,6,3,-0.242
61,6,26,-0.265
61,6,27,-0.412
61,6,29,-0.061
61,6,33,0.588
61,6,38,-0.206
61,8,2,-0.083
61,9,3,-0.531
61,9,9,-0.455
61,10,10,0.118
61,11,4,0.088
61,12,9,0.097
61,12,23,0.212
61,12,29,0.5
61,13,6,-0.219
61,14,10,0.086
61,15,10,-0.344
61,15,11,-0.424
61,16,9,0.147
61,16,10,0.312
61,16,18,0.412
61,17,6,0.258
61,17,16,0.219
61,19,4,0.371
61,19,21,0
61,19,26,0.303
61,20,19,-0.062
61,20,28,-0.129
61,21,15,-0.088
61,21,17,0.061
61,23,4,0
61,23,8,0.111
61,24,3,-0.188
62,0,4,0.206
62,3,8,0.406
62,3,18,-0.094
62,3,28,0.118
62,3,30,0
62,3,33,0.091
62,6,1,-0.455
62,6,5,0.032
62,6,6,0.294
62,7,10,-0.147
62,8,24,-0.059
62,8,27,-0.147
62,8,30,0.062
62,10,2,-0.235
62,10,5,-0.176
62,12,15,0.094
62,13,1,0.235
62,13,11,-0.206
62,13,23,0.059
62,14,2,0
62,14,4,-0.242
62,14,6,0.25
62,15,2,0.059
62,15,4,-0.273
62,16,5,-0.333
62,17,9,-0.364
62,18,1,-0.029
62,18,6,-0.444
62,19,6,0
62,19,13,-0.429
62,19,14,-0.118
62,22,8,-0.212
62,22,12,-0.382
62,23,2,-0.303
62,24,25,0.576
62,24,26,-0.094
62,25,14,0.559
62,26,5,-0.121
62,26,7,0.438
62,26,12,0.033
62,26,17,-0.059
62,26,26,0.031
62,26,27,-0.059
62,26,29,-0.091
62,27,4,0.03
62,27,13,0.114
62,29,5,-0.194
62,29,10,-0.171
62,30,2,0.088
62,30,18,-0.485
62,32,3,0.147
62,35,2,0.303
62,35,4,-0.441
62,35,13,-0.484
62,36,9,-0.235
62,36,12,0.441
62,36,18,0.219
62,37,2,0.182
62,37,12,0
62,37,42,-0.257
62,37,43,0
62,39,22,-0.353
62,40,11,0.235
63,2,15,-0.176
63,3,8,0.353
63,3,27,-0.273
63,4,2,0.032
63,5,3,0.257
63,5,23,-0.206
63,5,34,-0.2
63,6,12,0.4
63,6,21,-0.324
63,6,32,0.182
63,7,11,-0.118
63,8,4,0.125
63,8,10,-0.229
63,8,24,-0.029
63,8,35,0
63,9,6,0.189
63,10,1,-0.471
63,10,15,0.138
63,11,3,-0.167
63,11,12,-0.5
63,11,24,0.25
63,12,12,-0.206
63,15,2,0.469
63,15,6,-0.188
63,15,27,0.029
63,15,28,0.312
63,16,7,-0.424
63,17,10,0.171
63,18,13,-0.294
63,19,22,-0.143
63,22,3,-0.258
63,22,30,-0.125
63,23,2,-0.303
63,23,20,0.065
63,23,26,0.088
63,24,2,-0.258
63,24,9,-0.121
63,24,23,-0.235
63,24,31,0
63,24,33,-0.176
64,0,5,0.065
64,0,8,-0.062
64,1,7,0.273
64,2,3,-0.03
64,2,8,-0.061
64,2,11,-0.088
64,2,15,-0.083
64,2,27,0.152
64,2,30,-0.294
64,2,34,0
64,3,8,-0.129
64,4,4,0.529
64,4,16,-0.091
64,4,28,0.273
64,4,30,-0.118
64,4,45,0.057
64,4,47,0.429
64,5,2,-0.176
64,5,4,-0.29
64,5,11,-0.062
64,5,16,-0.059
64,5,24,0.324
64,6,4,0.152
64,6,5,-0.294
64,6,6,0.156
64,6,13,-0.25
64,6,14,-0.088
64,6,18,-0.273
64,6,34,-0.258
64,6,37,0.097
64,6,40,-0.171
64,6,48,0
64,7,2,-0.406
64,7,6,-0.278
64,7,9,0.1
64,7,11,-0.235
64,7,20,-0.129
64,8,1,0.118
64,8,3,0.25
64,8,12,-0.118
64,8,13,-0.206
64,8,19,0.273
64,9,5,-0.03
64,9,8,0
64,9,15,0.029
64,9,20,-0.091
64,9,29,0.029
64,9,38,0.161
64,9,39,-0.303
64,9,40,0.121
64,10,1,0.125
64,10,10,-0.088
64,10,17,-0.031
64,10,22,-0.091
64,10,25,0.121
64,10,28,0.091
64,11,4,-0.118
64,11,5,-0.235
64,11,13,0.094
64,11,19,-0.258
64,11,47,-0.029
64,11,52,-0.242
64,11,59,0.062
64,11,60,-0.471
64,11,73,0
64,11,75,-0.118
64,11,76,0.265
64,11,78,0
64,12,17,0.065
64,12,20,-0.029
64,12,22,-0.206
64,12,23,0.548
64,12,25,0.031
65,0,4,0
65,2,6,0.176
65,2,9,0
65,2,27,-0.121
65,2,31,-0.097
65,3,8,-0.121
65,4,6,-0.281
65,4,7,-0.061
65,4,9,0.364
65,4,12,-0.1
65,4,13,-0.281
65,5,12,-0.364
65,5,15,0.091
65,5,18,-0.057
65,5,22,0.219
65,5,27,0.424
65,5,31,-0.294
65,5,34,0.156
65,5,37,-0.029
65,5,39,-0.424
65,5,44,0.083
65,5,47,-0.088
65,5,49,-0.382
65,6,10,-0.588
65,6,13,-0.094
65,7,5,0.133
65,8,1,-0.031
65,8,14,0.097
65,8,20,-0.226
65,8,26,-0.059
65,8,31,-0.303
65,8,32,-0.147
65,8,38,0.094
65,9,2,0
65,9,16,-0.528
65,9,19,-0.312
65,9,21,0.091
65,9,24,-0.031
65,10,5,0.176
65,11,9,-0.094
65,11,10,0.152
65,11,19,-0.206
65,11,22,0.029
65,11,31,-0.212
65,12,16,-0.412
65,13,12,-0.273
65,13,20,0.188
65,13,31,-0.324
65,13,35,0
65,13,42,0
65,14,4,-0.455
65,14,9,0.156
65,14,12,-0.273
65,14,13,0.029
65,14,32,0.167
65,14,34,-0.143
65,15,2,-0.161
65,15,6,-0.344
65,15,12,0.167
65,15,16,0
65,16,1,-0.406
65,16,5,0.212
65,16,9,-0.147
65,16,11,0
65,16,13,0.088
66,0,19,0
66,2,9,-0.303
66,2,12,0.382
66,2,13,-0.029
66,2,18,-0.469
66,3,8,0.086
66,3,14,-0.147
66,3,19,0.438
66,3,25,0.265
66,3,27,0.441
66,4,1,0.1
66,4,3,-0.03
66,4,14,-0.125
66,4,20,0.091
66,5,17,-0.387
66,5,26,-0.281
66,5,28,-0.118
66,6,3,-0.212
66,6,30,0.303
66,9,5,-0.03
66,9,8,0.059
66,9,15,-0.061
66,9,18,-0.062
66,9,20,-0.088
66,10,1,-0.029
66,10,4,-0.294
66,10,22,0.371
66,11,4,-0.333
66,11,9,-0.29
66,11,13,0.559
66,11,15,0.094
66,11,19,-0.441
66,12,4,0.324
66,14,6,0.455
66,17,1,0.088
66,17,11,0.29
66,17,14,-0.152
66,18,4,-0.147
66,18,9,-0.235
66,18,21,-0.226
66,18,23,-0.323
66,18,25,0.118
66,18,29,-0.03
66,18,32,0.235
66,18,37,0.143
66,19,4,-0.273
66,19,12,0.088
66,19,13,-0.061
66,20,31,0.353
66,21,2,0.033
66,22,2,-0.324
66,22,27,0.294
66,23,2,0.03
66,23,6,-0.441
66,24,4,-0.394
66,24,10,-0.273
66,24,23,0.303
66,24,26,0.194
66,24,30,-0.229
66,24,34,0
66,24,42,-0.086
66,25,3,0.188
66,25,14,-0.065
66,25,18,0
66,25,20,0.143
66,25,27,-0.314
66,26,5,0.033
66,26,24,0.062
66,26,28,0.176
66,26,34,-0.273
66,26,37,-0.03
66,26,38,0.067
66,27,8,0.265
66,28,9,0.088
66,28,16,0.156
66,28,18,0.059
66,29,2,-0.097
66,29,12,-0.235
66,30,1,-0.029
66,31,3,-0.206
66,31,10,0.031
66,31,15,-0.353
66,31,32,-0.382
66,31,34,0.206
66,31,36,0
66,31,45,0.152
66,31,46,-0.176
66,31,51,-0.088
66,32,13,0.118
66,33,23,0.143
66,34,4,0.118
66,35,3,-0.152
66,35,6,-0.629
66,35,9,0
66,37,6,0.206
66,37,7,0.394
66,37,23,-0.188
66,37,29,-0.118
67,3,5,0.088
67,3,16,0.061
67,5,11,0.273
67,6,13,-0.265
67,7,2,0.029
67,7,9,0.031
67,7,17,0.257
67,8,11,0.059
67,8,17,-0.229
67,10,3,-0.125
67,10,8,0.062
67,10,10,-0.062
67,11,1,0.176
67,11,7,-0.281
67,11,12,-0.176
67,12,22,0.242
67,13,2,0.091
67,13,11,0.118
67,13,17,-0.059
67,13,49,-0.091
67,13,52,-0.057
67,14,1,-0.121
67,14,7,0.059
67,14,10,0.212
67,14,33,0.091
67,14,37,0.059
67,15,3,-0.182
67,15,8,-0.057
67,15,16,0.029
67,15,21,-0.121
67,15,23,0
67,15,26,0.086
67,16,7,0.094
67,17,4,-0.312
67,17,6,0.206
67,17,16,-0.088
67,17,19,0.333
67,17,26,-0.281
67,18,2,-0.061
67,18,13,0.314
67,18,20,0.382
67,18,33,0.059
67,19,3,-0.364
67,19,6,0.281
67,19,12,-0.294
67,19,20,-0.118
67,19,23,-0.111
67,19,31,0.032
67,20,6,0.361
67,20,13,0.114
67,21,8,-0.156
67,21,9,-0.323
67,21,12,0.114
67,21,13,0.333
67,21,21,-0.314
67,21,24,-0.121
67,22,16,0.029
67,23,7,-0.152
67,24,2,0.176
67,24,12,-0.059
67,24,20,0.029
67,24,32,0.387
67,25,5,-0.062
67,25,8,0
67,25,14,-0.571
67,25,15,0.147
67,25,16,-0.029
67,25,21,0.265
67,25,39,-0.29
67,26,16,0.258
67,26,17,-0.097
67,26,27,0.094
67,27,19,0.441
67,27,22,-0.176
67,28,6,0.083
67,28,13,-0.226
67,29,9,-0.265
67,30,3,0.5
67,30,18,0.167
67,31,2,0.061
67,31,4,-0.194
67,31,6,-0.061
67,31,10,-0.242
67,31,21,-0.355
67,31,28,0.059
67,31,38,0.194
67,31,40,0.152
67,32,4,0.097
67,34,8,0.031
67,34,22,0.118
67,35,6,-0.029
67,35,12,0.094
67,35,18,0.091
67,36,7,-0.088
67,36,14,-0.219
67,37,1,-0.206
67,37,3,0.182
67,37,10,-0.531
67,37,13,-0.088
67,38,1,-0.588
67,38,2,-0.139
67,39,5,-0.059
67,39,30,0.188
67,41,3,0
67,41,6,0.162
67,41,14,-0.257
67,42,3,0.161
67,42,14,0.091
67,42,19,0
67,43,9,-0.086
67,44,18,0.057
67,44,25,0.114
67,44,33,-0.152
67,45,9,-0.031
67,46,2,-0.333
67,46,8,0.2
67,46,12,-0.212
67,47,1,-0.03
67,47,4,0.086
67,48,1,-0.121
67,48,3,0.324
67,48,13,0.176
67,48,18,-0.03
67,48,29,0.059
67,51,1,0.03
67,53,3,0.265
67,53,6,0.273
67,55,1,0.059
67,55,3,0.382
67,56,1,-0.353
67,56,14,0
67,56,21,0.323
67,56,25,-0.235
67,56,32,0.314
67,56,33,-0.121
67,57,5,-0.333
67,57,14,-0.219
67,57,23,0.029
67,58,1,-0.114
67,58,4,0.061
67,59,3,0.091
67,59,9,0.062
67,59,13,0.364
67,59,17,-0.441
67,60,1,-0.235
67,60,2,0.059
67,60,6,0
67,60,25,0.118
67,61,11,-0.125
67,61,28,-0.133
67,61,39,-0.059
67,61,40,-0.118
67,61,45,0.147
67,62,8,0
67,62,9,-0.182
67,62,16,0.469
67,62,17,-0.118
67,64,9,-0.029
67,64,11,0.029
67,64,14,-0.125
67,65,1,-0.029
67,65,4,0.118
67,65,6,-0.057
67,65,21,0.108
67,66,2,-0.057
67,66,7,-0.529
67,66,9,0.364
67,66,12,-0.029
67,66,15,0.088
67,67,3,0.176
67,67,11,0.094
67,67,16,-0.176
67,68,4,-0.088
67,68,9,-0.235
67,69,2,0.029
67,69,6,-0.212
67,69,21,0.303
67,70,11,-0.029
67,70,14,-0.333
67,71,19,0.265
67,74,8,-0.294
67,75,9,-0.394
67,76,8,0.265
67,76,13,0.032
67,77,9,0.212
67,77,23,-0.088
67,77,26,-0.029
67,78,0,-0.061
67,78,39,-0.059
67,79,1,0
67,80,1,-0.088
67,81,6,0.206
67,82,6,0
67,82,13,0.161
67,82,15,-0.333
67,82,23,-0.286
67,83,12,0.061
67,83,28,0
67,83,30,-0.457
67,83,35,-0.114
67,83,39,-0.4
67,84,9,0.125
67,85,1,0.273
67,85,2,0.182
67,85,31,0
67,86,7,0.032
67,87,10,-0.029
67,87,11,-0.212
67,87,13,0.265
67,87,14,0
67,88,2,-0.118
67,88,23,0.3
67,89,1,0.212
67,89,4,-0.412
67,89,13,-0.441
67,89,21,-0.059
67,90,4,0.176
67,91,11,-0.029
67,91,16,-0.03
67,92,22,-0.143
67,92,24,-0.059
67,93,3,0.25
67,93,12,0.152
67,93,13,-0.618
67,93,21,-0.333
67,94,3,-0.206
67,94,8,-0.212
67,95,12,-0.351
67,95,13,0.161
67,95,16,0.273
67,95,18,-0.032
67,95,28,0.088
67,96,3,-0.206
67,96,6,-0.059
67,98,9,-0.121
67,98,10,0.171
67,98,32,0.125
67,99,5,0.242
67,100,4,-0.412
68,0,0,0.235
68,0,4,-0.065
68,1,6,-0.147
68,1,12,-0.303
68,1,19,0.636
68,1,24,0.324
68,1,27,-0.088
68,1,28,0.143
68,2,10,0.235
68,2,12,0.444
68,2,13,0.281
68,2,14,0.371
68,2,36,0.094
68,3,5,0.03
68,3,12,-0.472
68,3,18,-0.265
68,3,32,0.206
68,4,7,-0.152
68,4,9,0.152
68,5,2,-0.062
68,7,3,0
68,7,13,-0.294
68,8,15,0.273
68,8,25,0.125
68,9,8,0.25
68,10,9,-0.25
68,10,34,0.355
68,11,5,0.206
68,11,19,-0.286
68,11,20,-0.143
68,11,25,-0.065
68,12,13,0.171
68,12,22,0.088
68,13,1,-0.121
68,13,20,0.235
68,13,33,0.273
68,13,35,0.229
68,14,14,0.2
68,14,19,0.032
68,17,1,0.059
68,17,4,0.353
68,17,7,0
68,17,11,0.062
68,17,16,-0.03
68,18,2,-0.206
68,19,7,0.182
68,20,8,-0.061
68,21,8,0.25
68,21,20,0.029
68,22,16,0.294
68,22,18,0.176
68,22,30,0.147
68,23,4,-0.29
68,23,32,0.139
68,23,43,0.029
68,24,3,-0.303
68,24,16,0.059
68,24,18,0.375
68,25,8,-0.529
68,25,19,-0.219
68,25,25,0.147
68,26,2,-0.424
68,27,1,0.265
68,27,5,0.375
68,27,7,0.29
68,28,7,-0.303
68,29,2,-0.147
68,29,9,0.273
68,29,22,0.294
68,29,28,0.455
68,30,28,0.229
68,30,29,-0.382
68,30,30,-0.375
68,31,9,0.062
68,31,12,-0.281
68,32,3,-0.371
68,32,6,-0.086
68,32,10,0
68,32,14,0.029
68,32,19,0.059
68,32,29,0.229
68,36,13,0.059
68,36,16,0.485
68,36,21,-0.5
68,36,26,0.125
68,36,32,-0.257
68,37,6,-0.088
68,37,12,0.176
68,37,15,-0.412
68,37,17,0.091
68,38,2,-0.618
68,38,16,0.118
68,38,20,0.152
68,38,24,-0.083
68,39,19,0.312
68,40,16,0.061
68,41,3,-0.571
68,41,7,-0.344
68,41,8,-0.258
68,41,16,0.152
68,44,1,-0.156
68,44,8,-0.194
68,44,13,-0.206
68,45,2,0.182
68,46,13,-0.471
68,47,13,-0.485
68,47,15,0.219
68,47,17,-0.258
68,48,6,0.121
68,49,1,-0.457
68,49,7,-0.559
68,49,34,0.118
68,50,7,-0.091
68,51,27,0.235
68,51,31,0.343
68,52,6,0.212
68,53,15,0
68,56,12,0.062
68,56,33,-0.406
68,57,6,-0.143
68,58,10,-0.382
68,58,11,-0.147
68,58,20,-0.417
68,58,28,0.455
68,59,3,-0.333
68,59,28,0.294
68,59,34,0.312
68,59,37,0
68,60,10,0.394
68,62,9,0.029
68,63,28,-0.033
68,68,5,-0.273
68,70,12,-0.188
68,71,19,0.571
68,74,5,0.125
68,76,0,0.529
68,76,7,0.333
68,78,0,0.286
68,78,3,-0.176
68,81,16,0.484
68,81,24,-0.273
68,83,9,-0.235
68,87,3,0.086
68,87,7,0.219
68,87,10,0.353
68,91,9,0.441
68,92,13,0.5
68,92,20,0.267
68,92,25,-0.353
68,99,4,-0.242
68,100,13,0.029
68,102,11,0.062
68,107,2,0.424
68,109,2,0.343
68,109,14,0.2
68,109,16,0.323
68,113,3,-0.152
68,122,4,0.03
68,122,6,0.29
68,122,10,0.429
68,122,11,0.188
68,123,5,0.471
68,124,7,0.062
68,124,11,-0.125
68,127,4,-0.03
68,127,18,0.212
68,127,21,-0.206
68,130,2,-0.333
68,134,14,0.258
68,135,3,0.353
68,138,15,0.344
68,138,16,-0.364
68,140,8,0.182
68,142,5,-0.242
68,144,25,-0.471
68,145,3,0.344
68,146,13,0.032
68,147,14,-0.2
68,148,3,0.118
68,148,23,0.286
68,149,32,-0.588
68,150,6,-0.156
68,150,10,-0.219
68,150,14,-0.086
68,150,24,-0.353
68,150,28,0.618
68,151,8,-0.176
68,151,15,-0.265
68,152,13,0
68,152,26,-0.118
68,155,1,-0.314
68,156,1,-0.303
68,156,8,-0.088
68,156,28,0.382
68,156,29,-0.182
68,158,0,0.375
68,158,1,-0.069
68,160,14,-0.121
68,160,21,-0.029
68,160,31,0.147
68,161,5,0.061
68,162,5,-0.343
68,162,8,0.182
68,165,3,0.118
68,165,6,0.258
68,165,9,-0.314
68,165,13,-0.441
68,165,15,0.091
68,166,2,0.094
68,167,6,0.353
68,167,7,-0.206
68,168,9,-0.118
68,168,26,0.176
68,169,4,-0.212
68,169,13,0
68,170,22,-0.257
68,173,16,0.212
68,174,36,0.171
68,175,1,0.097
68,175,7,0.485
68,175,19,0.065
68,176,2,0.03
68,176,7,-0.258
68,176,11,0.133
68,177,6,-0.029
68,177,9,0.382
68,178,5,-0.171
68,178,27,0.375
68,179,6,-0.194
68,179,11,0.182
68,180,15,0.219
68,180,20,-0.562
68,180,21,-0.062
68,181,1,0.121
68,182,6,0
68,184,6,0.333
68,185,3,-0.389
68,185,44,0.029
68,185,49,0.125
68,186,11,0.324
68,186,20,-0.121
68,187,1,0.118
68,187,3,0.438
68,187,15,0.429
68,188,0,0.419
68,188,18,0.029
68,188,19,0.281
68,188,20,0.485
68,189,5,0.152
68,189,9,0.029
68,190,1,0.545
68,190,3,0.2
68,191,8,-0.088
68,192,25,0.062
68,192,35,0.182
68,192,37,-0.303
68,193,1,0.059
68,193,19,-0.194
68,194,1,0.03
68,194,3,-0.088
68,194,9,0.029
68,194,24,-0.576
68,194,27,0.031
68,195,1,-0.3
68,195,35,-0.219
68,195,38,0
68,195,42,0.472
68,196,2,-0.147
68,196,3,-0.094
68,196,6,-0.057
68,196,7,0.171
68,196,14,0.147
69,2,7,0.114
69,2,19,0.333
69,3,1,-0.188
69,3,9,-0.029
69,3,12,0.029
69,3,14,0.265
69,3,18,-0.147
69,3,21,0.061
69,4,1,0.032
69,4,5,-0.061
69,6,12,0.032
69,6,19,-0.344
69,6,20,0.059
69,7,6,0.029
69,7,15,0.265
69,7,18,-0.3
69,7,23,0.243
69,7,28,0.333
69,8,13,0.667
69,9,1,-0.059
69,9,26,0.188
69,9,43,-0.121
69,9,44,0.219
69,10,11,-0.147
69,10,21,-0.129
69,10,33,0.303
69,10,41,-0.394
69,10,44,-0.086
69,10,53,0
69,10,59,0.206
69,11,8,0.121
69,11,13,0.094
69,11,14,0.118
69,11,28,-0.25
69,11,30,0.3
69,11,38,-0.25
69,12,1,-0.03
69,12,2,-0.118
69,13,7,-0.286
69,13,10,-0.281
69,13,15,0.206
69,13,23,-0.2
69,13,25,-0.4
69,13,29,0.389
69,14,3,0.091
69,14,23,-0.032
69,15,10,0.032
